playerId,name,season,team,position,games_played,icetime,shifts,gameScore,onIce_corsiPercentage,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,shotsBlockedByPlayer,FiveOnFourPts,FourOnFivePts,YF_Goal,YF_Assist,YF_Shot,YF_Hit,YF_Block,YF_FiveOnFour,YF_FourOnFive,YF_Pts,FiveOnFourIcetime,FourOnFiveIcetime
8482067,Connor Mackey,2022,ARI,D,30.0,25285.0,646.0,5.73,0.44,1.0,3.0,31.0,15.0,64.0,3.0,2.0,0.0,61.0,5.0,19.0,41.0,5.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,9.0,8.0,12,24,12,0,0,65.0,7.0,2461.0
8479333,Libor Hajek,2022,NYR,D,16.0,12729.0,270.0,-0.12,0.42,0.0,0.0,13.0,2.0,25.0,1.0,1.0,0.0,17.0,2.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,5,7,8,0,0,23.0,0.0,86.0
8475753,Justin Faulk,2022,STL,D,82.0,115016.0,2465.0,39.35,0.46,20.0,19.0,196.0,57.0,352.0,11.0,12.0,0.0,112.0,51.0,58.0,230.0,20.0,3.0,6.0,4.0,1.0,140.0,10.0,0.0,33.0,78.0,78,45,56,4,0,294.0,11242.0,8846.0
8478454,Noah Juulsen,2022,VAN,D,12.0,10775.0,276.0,1.42,0.48,0.0,0.0,5.0,6.0,18.0,0.0,0.0,0.0,43.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2,17,6,0,0,25.0,0.0,848.0
8480035,Henri Jokiharju,2022,BUF,D,60.0,75688.0,1648.0,15.27,0.46,3.0,7.0,79.0,24.0,153.0,3.0,5.0,0.0,63.0,20.0,32.0,99.0,3.0,1.0,3.0,0.0,0.0,58.0,0.0,0.0,9.0,20.0,32,25,23,0,0,109.0,748.0,6500.0
8480807,Mattias Samuelsson,2022,BUF,D,55.0,73181.0,1522.0,13.35,0.42,3.0,5.0,76.0,27.0,138.0,2.0,7.0,0.0,107.0,21.0,21.0,93.0,7.0,3.0,2.0,0.0,0.0,91.0,0.0,1.0,6.0,16.0,30,43,36,0,0,131.0,248.0,8484.0
8480800,Quinn Hughes,2022,VAN,D,78.0,120094.0,2163.0,71.6,0.58,35.0,34.0,154.0,66.0,368.0,7.0,10.0,1.0,29.0,56.0,45.0,202.0,17.0,1.0,4.0,3.0,0.0,71.0,31.0,1.0,21.0,138.0,62,12,28,12,0,273.0,18378.0,5794.0
8478550,Artemi Panarin,2022,NYR,L,82.0,96470.0,1573.0,84.38,0.62,34.0,29.0,204.0,102.0,430.0,29.0,20.0,2.0,26.0,36.0,102.0,247.0,51.0,8.0,17.0,11.0,1.0,11.0,30.0,0.0,87.0,126.0,82,10,4,12,0,321.0,16774.0,68.0
8480275,Nick Swaney,2022,MIN,R,1.0,573.0,12.0,-0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.0,20.0,0.0
8477851,Jordan Oesterle,2022,DET,D,52.0,48846.0,1022.0,6.45,0.45,3.0,6.0,54.0,21.0,105.0,2.0,5.0,0.0,41.0,4.0,18.0,67.0,8.0,0.0,2.0,0.0,0.0,68.0,0.0,0.0,6.0,18.0,22,16,27,0,0,89.0,130.0,708.0
8479252,Dan Renouf,2022,BOS,D,1.0,694.0,17.0,0.28,0.42,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0,1,0,0,3.0,0.0,45.0
8477346,MacKenzie Weegar,2022,CGY,D,81.0,102539.0,2567.0,67.85,0.6,9.0,18.0,160.0,69.0,356.0,4.0,13.0,0.0,186.0,38.0,62.0,215.0,12.0,2.0,2.0,1.0,1.0,117.0,3.0,1.0,12.0,54.0,64,74,47,1,0,252.0,4636.0,8137.0
8474628,Michael Stone,2022,CGY,D,48.0,38342.0,1020.0,25.65,0.58,3.0,2.0,92.0,39.0,208.0,6.0,8.0,0.0,54.0,6.0,15.0,130.0,1.0,0.0,6.0,0.0,0.0,59.0,2.0,0.0,18.0,10.0,37,22,24,1,0,112.0,1144.0,1019.0
8481618,Alex Newhook,2022,COL,C,82.0,68649.0,1503.0,32.18,0.54,9.0,7.0,116.0,25.0,192.0,14.0,9.0,3.0,60.0,26.0,20.0,76.0,47.0,18.0,4.0,5.0,5.0,26.0,2.0,0.0,42.0,32.0,46,24,10,1,0,155.0,6629.0,184.0
8474612,Travis Hamonic,2022,OTT,D,75.0,83521.0,1897.0,28.3,0.44,8.0,7.0,136.0,44.0,277.0,6.0,11.0,2.0,109.0,22.0,64.0,172.0,5.0,3.0,3.0,0.0,3.0,143.0,1.0,2.0,18.0,30.0,54,44,57,0,1,204.0,369.0,14074.0
8477950,Tony DeAngelo,2022,PHI,D,70.0,92646.0,1795.0,39.7,0.51,16.0,15.0,174.0,42.0,287.0,11.0,14.0,1.0,52.0,25.0,57.0,189.0,18.0,9.0,6.0,2.0,3.0,79.0,19.0,0.0,33.0,62.0,70,21,32,8,0,226.0,12355.0,4170.0
8477930,Pierre-Edouard Bellemare,2022,TBL,L,73.0,49419.0,1130.0,11.36,0.39,8.0,1.0,51.0,24.0,87.0,4.0,3.0,0.0,67.0,30.0,21.0,48.0,22.0,5.0,1.0,3.0,0.0,48.0,0.0,1.0,12.0,18.0,20,27,19,0,0,96.0,59.0,9542.0
8476374,Sean Kuraly,2022,CBJ,C,71.0,64213.0,1422.0,3.77,0.37,6.0,3.0,100.0,45.0,183.0,11.0,8.0,2.0,187.0,30.0,17.0,93.0,30.0,22.0,2.0,4.0,5.0,46.0,1.0,1.0,33.0,18.0,40,75,18,0,0,184.0,536.0,9162.0
8471887,Patric Hornqvist,2022,FLA,R,22.0,12233.0,294.0,6.56,0.63,2.0,0.0,40.0,15.0,66.0,1.0,9.0,1.0,18.0,5.0,0.0,35.0,15.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,4.0,16,7,3,0,0,33.0,2801.0,0.0
8475220,Marcus Foligno,2022,MIN,L,65.0,58464.0,1234.0,21.73,0.49,7.0,7.0,83.0,41.0,153.0,7.0,10.0,2.0,237.0,27.0,25.0,83.0,32.0,9.0,2.0,2.0,3.0,40.0,3.0,0.0,21.0,28.0,33,95,16,1,0,194.0,4474.0,3889.0
8480443,Kristian Reichel,2022,WPG,C,2.0,1267.0,33.0,0.73,0.48,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,3.0,0.0,0.0
8481517,Brett Leason,2022,ANA,R,54.0,35290.0,786.0,-4.74,0.39,2.0,1.0,51.0,27.0,101.0,6.0,3.0,2.0,35.0,9.0,9.0,53.0,17.0,8.0,0.0,2.0,4.0,18.0,0.0,0.0,18.0,6.0,20,14,7,0,0,65.0,212.0,167.0
8474563,Drew Doughty,2022,LAK,D,81.0,127473.0,2061.0,55.78,0.53,14.0,29.0,145.0,54.0,290.0,9.0,14.0,1.0,115.0,22.0,59.0,175.0,19.0,5.0,5.0,2.0,2.0,104.0,23.0,0.0,27.0,86.0,58,46,42,9,0,268.0,13954.0,10942.0
8480208,Drake Batherson,2022,OTT,R,82.0,91542.0,1877.0,62.91,0.6,25.0,15.0,249.0,113.0,443.0,22.0,31.0,4.0,115.0,38.0,38.0,219.0,107.0,36.0,6.0,6.0,10.0,35.0,27.0,0.0,66.0,80.0,100,46,14,11,0,317.0,17362.0,222.0
8479675,Trevor Moore,2022,LAK,L,59.0,60139.0,1303.0,39.02,0.54,14.0,5.0,163.0,55.0,264.0,10.0,15.0,0.0,60.0,27.0,20.0,148.0,51.0,19.0,3.0,5.0,2.0,23.0,7.0,2.0,30.0,38.0,65,24,9,3,1,170.0,6828.0,4307.0
8479977,Kailer Yamamoto,2022,EDM,R,58.0,57692.0,1218.0,31.81,0.51,7.0,8.0,97.0,20.0,138.0,10.0,5.0,1.0,77.0,45.0,17.0,45.0,47.0,25.0,2.0,4.0,4.0,24.0,0.0,2.0,30.0,30.0,39,31,10,0,1,141.0,1998.0,4861.0
8480821,Filip Zadina,2022,DET,R,30.0,23574.0,485.0,7.41,0.49,2.0,2.0,51.0,16.0,82.0,3.0,2.0,0.0,22.0,16.0,14.0,51.0,9.0,7.0,2.0,1.0,0.0,15.0,0.0,0.0,9.0,8.0,20,9,6,0,0,52.0,1330.0,118.0
8482641,Matt Kiersted,2022,FLA,D,20.0,11813.0,285.0,7.35,0.57,2.0,1.0,14.0,7.0,37.0,1.0,2.0,1.0,13.0,1.0,7.0,19.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,6.0,6,5,3,0,0,23.0,0.0,460.0
8479542,Brandon Hagel,2022,TBL,L,81.0,90624.0,1835.0,71.1,0.54,18.0,16.0,178.0,67.0,306.0,30.0,12.0,8.0,68.0,92.0,48.0,130.0,76.0,39.0,4.0,8.0,18.0,58.0,11.0,3.0,90.0,68.0,71,27,23,4,1,284.0,10852.0,9212.0
8482062,Cole Smith,2022,NSH,L,69.0,52754.0,1170.0,12.15,0.41,10.0,3.0,64.0,33.0,118.0,4.0,6.0,1.0,198.0,29.0,15.0,53.0,29.0,15.0,0.0,1.0,3.0,25.0,0.0,2.0,12.0,26.0,26,79,10,0,1,154.0,195.0,8464.0
8476525,Colin Miller,2022,DAL,D,79.0,79500.0,1716.0,36.5,0.53,7.0,8.0,106.0,64.0,273.0,6.0,8.0,0.0,108.0,29.0,48.0,163.0,5.0,2.0,5.0,0.0,1.0,70.0,1.0,0.0,18.0,30.0,42,43,28,0,0,161.0,965.0,1958.0
8476442,Matt Nieto,2022,COL,L,81.0,65730.0,1577.0,22.98,0.44,4.0,8.0,115.0,32.0,174.0,12.0,9.0,2.0,43.0,35.0,22.0,79.0,51.0,17.0,1.0,6.0,5.0,32.0,1.0,0.0,36.0,24.0,46,17,13,0,0,136.0,1710.0,8578.0
8481006,Tyler Tucker,2022,STL,D,26.0,22841.0,533.0,3.87,0.49,0.0,3.0,21.0,6.0,54.0,1.0,2.0,0.0,50.0,4.0,9.0,27.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,3.0,6.0,8,20,10,0,0,47.0,17.0,644.0
8480157,Calle Rosen,2022,STL,D,49.0,45868.0,1084.0,18.55,0.46,4.0,6.0,62.0,19.0,115.0,8.0,2.0,0.0,16.0,10.0,25.0,76.0,3.0,2.0,5.0,2.0,1.0,51.0,0.0,0.0,24.0,20.0,25,6,20,0,0,95.0,744.0,2169.0
8476392,Adam Lowry,2022,WPG,C,82.0,76985.0,1888.0,37.4,0.46,13.0,10.0,126.0,56.0,209.0,13.0,21.0,4.0,161.0,28.0,24.0,91.0,60.0,31.0,2.0,6.0,5.0,46.0,1.0,4.0,39.0,46.0,50,64,18,0,2,219.0,6359.0,10813.0
8478856,Conor Garland,2022,VAN,R,81.0,73453.0,1640.0,45.5,0.54,13.0,16.0,167.0,67.0,280.0,17.0,18.0,2.0,47.0,46.0,37.0,189.0,30.0,15.0,7.0,4.0,6.0,20.0,12.0,0.0,51.0,58.0,67,19,8,5,0,208.0,7247.0,49.0
8479994,Jaret Anderson-Dolan,2022,LAK,C,46.0,29304.0,655.0,11.77,0.48,3.0,2.0,54.0,14.0,79.0,7.0,4.0,2.0,61.0,4.0,7.0,47.0,14.0,7.0,5.0,0.0,2.0,29.0,1.0,0.0,21.0,10.0,22,24,12,0,0,89.0,993.0,437.0
8476432,Boone Jenner,2022,CBJ,C,68.0,82446.0,1587.0,44.65,0.52,11.0,8.0,214.0,102.0,386.0,26.0,19.0,1.0,129.0,28.0,25.0,185.0,94.0,37.0,4.0,15.0,7.0,70.0,10.0,0.0,78.0,38.0,86,52,28,4,0,286.0,11776.0,2288.0
8478519,Anthony Cirelli,2022,TBL,C,58.0,57632.0,1246.0,35.33,0.48,12.0,6.0,111.0,44.0,189.0,11.0,14.0,3.0,34.0,40.0,15.0,74.0,59.0,22.0,1.0,5.0,5.0,46.0,2.0,2.0,33.0,36.0,44,14,18,1,1,147.0,1512.0,7475.0
8479370,Tyson Jost,2022,BUF,C,71.0,56418.0,1187.0,20.29,0.43,8.0,10.0,98.0,44.0,174.0,7.0,11.0,2.0,61.0,24.0,8.0,93.0,41.0,8.0,1.0,4.0,2.0,32.0,0.0,0.0,21.0,36.0,39,24,13,0,0,133.0,300.0,5302.0
8480748,Kiefer Sherwood,2022,NSH,L,32.0,26096.0,547.0,12.69,0.5,3.0,3.0,57.0,22.0,103.0,7.0,5.0,2.0,103.0,17.0,14.0,47.0,21.0,11.0,2.0,2.0,3.0,15.0,2.0,0.0,21.0,12.0,23,41,6,1,0,104.0,2170.0,75.0
8482671,Owen Power,2022,BUF,D,79.0,112820.0,2301.0,45.15,0.52,15.0,16.0,130.0,30.0,228.0,4.0,10.0,0.0,27.0,25.0,52.0,133.0,19.0,8.0,1.0,3.0,0.0,86.0,8.0,1.0,12.0,62.0,52,11,34,3,0,174.0,8972.0,4927.0
8476453,Nikita Kucherov,2022,TBL,R,82.0,99051.0,1754.0,110.74,0.61,48.0,35.0,271.0,125.0,545.0,30.0,29.0,2.0,61.0,57.0,98.0,265.0,109.0,22.0,10.0,11.0,9.0,28.0,43.0,0.0,90.0,166.0,108,24,11,17,0,416.0,18093.0,39.0
8478421,A.J. Greer,2022,BOS,L,61.0,33339.0,834.0,12.16,0.47,4.0,3.0,66.0,19.0,107.0,5.0,11.0,0.0,101.0,17.0,14.0,48.0,27.0,10.0,3.0,1.0,1.0,25.0,0.0,0.0,15.0,14.0,26,40,10,0,0,105.0,250.0,229.0
8479321,Lucas Johansen,2022,WSH,D,2.0,1519.0,34.0,0.17,0.41,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,1,0,0,2.0,0.0,0.0
8478904,Steven Lorentz,2022,SJS,C,80.0,56800.0,1370.0,17.0,0.45,3.0,6.0,111.0,40.0,191.0,10.0,16.0,4.0,133.0,46.0,15.0,90.0,46.0,15.0,5.0,1.0,4.0,46.0,1.0,2.0,30.0,18.0,44,53,18,0,1,164.0,1280.0,6368.0
8477365,Connor Clifton,2022,BOS,D,78.0,83565.0,1837.0,26.27,0.46,9.0,9.0,93.0,44.0,172.0,5.0,4.0,1.0,208.0,20.0,47.0,119.0,15.0,3.0,1.0,3.0,1.0,120.0,0.0,1.0,15.0,36.0,37,83,48,0,0,219.0,418.0,5925.0
8481572,Ville Heinola,2022,WPG,D,10.0,7960.0,188.0,0.13,0.47,1.0,0.0,5.0,1.0,13.0,0.0,0.0,0.0,7.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2,3,3,0,0,10.0,503.0,8.0
8477357,Saku Maenalanen,2022,WPG,R,64.0,39675.0,996.0,7.5,0.41,2.0,4.0,61.0,29.0,109.0,4.0,5.0,1.0,113.0,23.0,16.0,59.0,23.0,8.0,2.0,1.0,1.0,31.0,0.0,0.0,12.0,12.0,24,45,12,0,0,105.0,177.0,5304.0
8480839,Rasmus Dahlin,2022,BUF,D,78.0,120724.0,2388.0,78.8,0.56,35.0,23.0,204.0,63.0,378.0,15.0,16.0,0.0,105.0,45.0,61.0,221.0,31.0,15.0,6.0,6.0,3.0,132.0,28.0,0.0,45.0,116.0,82,42,53,11,0,349.0,15688.0,5762.0
8480865,Noah Dobson,2022,NYI,D,78.0,95389.0,1739.0,58.6,0.57,22.0,14.0,206.0,103.0,481.0,13.0,13.0,0.0,60.0,39.0,49.0,292.0,11.0,6.0,10.0,2.0,1.0,104.0,16.0,0.0,39.0,72.0,82,24,42,6,0,265.0,14927.0,2102.0
8483460,David Jiricek,2022,CBJ,D,4.0,4336.0,99.0,-1.32,0.39,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,9.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2,4,3,0,0,9.0,104.0,144.0
8479366,Logan Brown,2022,STL,C,30.0,18726.0,399.0,0.93,0.46,2.0,2.0,18.0,6.0,33.0,2.0,0.0,0.0,22.0,7.0,5.0,18.0,5.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,6.0,8.0,7,9,3,0,0,33.0,1549.0,14.0
8476906,Shayne Gostisbehere,2022,CAR,D,75.0,93675.0,1824.0,47.77,0.55,15.0,13.0,155.0,75.0,334.0,13.0,13.0,0.0,46.0,32.0,55.0,199.0,17.0,14.0,5.0,3.0,5.0,89.0,12.0,2.0,39.0,56.0,62,18,36,5,1,217.0,11830.0,2700.0
8480072,Lias Andersson,2022,LAK,C,1.0,517.0,12.0,-0.47,0.33,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.0,0.0,0.0
8476879,Cody Ceci,2022,EDM,D,80.0,96645.0,1854.0,20.2,0.43,4.0,10.0,88.0,36.0,192.0,1.0,6.0,0.0,139.0,20.0,39.0,109.0,14.0,1.0,1.0,0.0,0.0,110.0,0.0,0.0,3.0,28.0,35,56,44,0,0,166.0,328.0,13290.0
8478432,Christian Fischer,2022,ARI,R,80.0,71255.0,1798.0,15.84,0.37,11.0,3.0,122.0,40.0,203.0,13.0,13.0,2.0,126.0,19.0,32.0,116.0,29.0,17.0,1.0,7.0,5.0,37.0,1.0,1.0,39.0,28.0,49,50,15,0,0,181.0,1273.0,10771.0
8476917,Adam Pelech,2022,NYI,D,61.0,79246.0,1750.0,29.13,0.46,6.0,9.0,97.0,55.0,230.0,6.0,11.0,0.0,77.0,31.0,38.0,143.0,7.0,2.0,5.0,0.0,1.0,110.0,0.0,1.0,18.0,30.0,39,31,44,0,0,162.0,410.0,8853.0
8478452,Caleb Jones,2022,CHI,D,80.0,94512.0,1838.0,14.02,0.49,8.0,6.0,107.0,47.0,228.0,4.0,15.0,1.0,125.0,33.0,55.0,135.0,12.0,7.0,1.0,2.0,1.0,132.0,6.0,0.0,12.0,28.0,43,50,53,2,0,188.0,8221.0,3070.0
8478443,Brandon Carlo,2022,BOS,D,75.0,84738.0,1838.0,27.55,0.44,6.0,7.0,94.0,33.0,174.0,3.0,6.0,0.0,128.0,28.0,21.0,113.0,11.0,3.0,1.0,2.0,0.0,116.0,0.0,0.0,9.0,26.0,38,51,46,0,0,170.0,91.0,13293.0
8477463,Steven Santini,2022,STL,D,4.0,3002.0,77.0,1.17,0.43,1.0,0.0,5.0,3.0,9.0,0.0,1.0,0.0,6.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,2,2,4,0,0,10.0,0.0,173.0
8478476,Kyle Capobianco,2022,WPG,D,14.0,10354.0,250.0,4.65,0.56,0.0,0.0,14.0,9.0,34.0,2.0,0.0,0.0,12.0,6.0,7.0,21.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6,5,2,0,0,19.0,643.0,72.0
8479718,Alex Barr-Boulet,2022,TBL,C,1.0,601.0,14.0,0.01,0.47,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,6.0
8481720,Nick Abruzzese,2022,TOR,C,2.0,1077.0,30.0,1.75,0.48,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1,0,0,0,0,5.0,94.0,0.0
8482399,Billy Sweezey,2022,CBJ,D,9.0,9240.0,186.0,-2.73,0.31,0.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,39.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,1,16,8,0,0,27.0,0.0,1324.0
8480078,Filip Chytil,2022,NYR,C,74.0,65196.0,1229.0,49.04,0.54,16.0,7.0,177.0,66.0,312.0,22.0,10.0,1.0,36.0,30.0,35.0,159.0,70.0,14.0,8.0,8.0,6.0,38.0,3.0,0.0,66.0,46.0,71,14,15,1,0,213.0,5872.0,181.0
8479944,Zach Aston-Reese,2022,TOR,C,77.0,50486.0,1229.0,13.13,0.44,2.0,2.0,89.0,51.0,167.0,10.0,10.0,1.0,163.0,18.0,12.0,88.0,42.0,10.0,4.0,4.0,2.0,43.0,0.0,0.0,30.0,8.0,36,65,17,0,0,156.0,165.0,3780.0
8477462,Robert Hagg,2022,DET,D,38.0,35387.0,812.0,2.25,0.42,4.0,1.0,40.0,23.0,83.0,2.0,4.0,0.0,111.0,4.0,14.0,56.0,6.0,1.0,2.0,0.0,0.0,47.0,0.0,0.0,6.0,10.0,16,44,19,0,0,95.0,43.0,2037.0
8478439,Travis Konecny,2022,PHI,R,60.0,72419.0,1496.0,58.13,0.5,23.0,7.0,191.0,81.0,358.0,31.0,15.0,4.0,55.0,34.0,26.0,188.0,61.0,23.0,12.0,10.0,9.0,38.0,14.0,6.0,93.0,60.0,76,22,15,6,2,274.0,9791.0,6440.0
8476915,Jujhar Khaira,2022,CHI,L,51.0,42469.0,933.0,10.07,0.44,4.0,4.0,59.0,27.0,111.0,6.0,10.0,0.0,108.0,23.0,20.0,51.0,23.0,12.0,1.0,1.0,4.0,40.0,2.0,1.0,18.0,16.0,24,43,16,1,0,118.0,2115.0,4820.0
8476393,Nick Cousins,2022,FLA,C,79.0,52261.0,1174.0,28.81,0.51,8.0,10.0,103.0,33.0,175.0,9.0,13.0,2.0,87.0,20.0,18.0,97.0,30.0,9.0,4.0,3.0,2.0,36.0,0.0,0.0,27.0,36.0,41,35,14,0,0,153.0,975.0,122.0
8480995,Pontus Holmberg,2022,TOR,R,37.0,23132.0,524.0,11.39,0.49,6.0,2.0,27.0,14.0,49.0,5.0,3.0,0.0,24.0,7.0,13.0,24.0,13.0,4.0,2.0,2.0,1.0,18.0,1.0,0.0,15.0,16.0,11,10,7,0,0,59.0,963.0,280.0
8477931,Tomas Nosek,2022,BOS,L,66.0,49708.0,1233.0,14.24,0.38,5.0,6.0,69.0,23.0,112.0,7.0,2.0,1.0,69.0,20.0,22.0,55.0,28.0,9.0,1.0,2.0,4.0,31.0,0.0,1.0,21.0,22.0,28,28,12,0,0,111.0,124.0,9642.0
8474564,Steven Stamkos,2022,TBL,C,81.0,92441.0,1722.0,78.21,0.58,29.0,21.0,240.0,103.0,449.0,34.0,27.0,2.0,92.0,25.0,54.0,191.0,120.0,32.0,8.0,14.0,12.0,51.0,30.0,0.0,102.0,100.0,96,37,20,12,0,367.0,17619.0,1454.0
8477015,Connor Brown,2022,WSH,R,4.0,4024.0,82.0,0.14,0.5,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,0,0,0,3.0,274.0,494.0
8482109,Alexis Lafrenire,2022,NYR,L,81.0,73967.0,1405.0,41.32,0.55,10.0,13.0,135.0,48.0,239.0,16.0,7.0,1.0,141.0,32.0,36.0,117.0,49.0,17.0,5.0,6.0,5.0,28.0,4.0,0.0,48.0,46.0,54,56,11,2,0,217.0,6544.0,158.0
8479573,Mikhail Maltsev,2022,COL,L,5.0,1979.0,48.0,0.21,0.46,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,2,1,0,0,5.0,0.0,0.0
8480977,Semyon Der-Arguchintsev,2022,TOR,C,1.0,436.0,10.0,-0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,54.0,0.0
8475855,Jesper Fast,2022,CAR,R,80.0,70711.0,1631.0,47.0,0.57,6.0,13.0,76.0,49.0,152.0,10.0,7.0,3.0,104.0,24.0,27.0,60.0,40.0,25.0,3.0,5.0,2.0,40.0,0.0,3.0,30.0,38.0,30,42,16,0,1,157.0,1245.0,6668.0
8476889,Radek Faksa,2022,DAL,C,81.0,66682.0,1545.0,27.16,0.47,6.0,3.0,88.0,32.0,141.0,11.0,9.0,4.0,89.0,26.0,18.0,70.0,29.0,21.0,3.0,3.0,5.0,69.0,0.0,2.0,33.0,18.0,35,36,28,0,1,151.0,1165.0,8878.0
8480245,Olle Lycksell,2022,PHI,R,8.0,5069.0,107.0,-2.63,0.3,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2,0,3,0,0,7.0,0.0,11.0
8474034,Pat Maroon,2022,TBL,L,80.0,49655.0,1086.0,14.02,0.52,4.0,5.0,62.0,36.0,122.0,5.0,7.0,2.0,172.0,26.0,19.0,51.0,33.0,14.0,0.0,3.0,2.0,12.0,1.0,0.0,15.0,18.0,25,69,5,0,0,132.0,445.0,5.0
8473422,Nick Foligno,2022,BOS,L,60.0,44518.0,1031.0,24.55,0.51,12.0,4.0,71.0,26.0,116.0,10.0,8.0,2.0,147.0,21.0,18.0,64.0,23.0,10.0,3.0,4.0,3.0,29.0,5.0,0.0,30.0,32.0,28,59,12,2,0,163.0,4825.0,475.0
8480226,Marian Studenic,2022,DAL,L,1.0,492.0,13.0,0.5,0.61,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2.0,0.0,0.0
8475750,Jon Merrill,2022,MIN,D,73.0,66337.0,1342.0,7.38,0.45,5.0,5.0,43.0,31.0,99.0,2.0,4.0,0.0,47.0,18.0,14.0,66.0,8.0,0.0,2.0,0.0,0.0,107.0,0.0,0.0,6.0,20.0,17,19,43,0,0,105.0,360.0,4287.0
8480727,Zach Whitecloud,2022,VGK,D,59.0,60575.0,1269.0,8.4,0.41,4.0,3.0,64.0,24.0,139.0,5.0,4.0,1.0,90.0,24.0,25.0,78.0,6.0,4.0,3.0,1.0,1.0,97.0,0.0,0.0,15.0,14.0,26,36,39,0,0,130.0,52.0,4577.0
8477446,Michael McCarron,2022,NSH,R,32.0,20241.0,479.0,2.57,0.41,1.0,1.0,39.0,16.0,72.0,2.0,3.0,1.0,75.0,7.0,2.0,32.0,18.0,5.0,1.0,0.0,1.0,20.0,0.0,1.0,6.0,4.0,16,30,8,0,0,64.0,96.0,2454.0
8476480,Vladislav Namestnikov,2022,WPG,C,77.0,58324.0,1295.0,31.64,0.55,8.0,9.0,108.0,34.0,178.0,8.0,16.0,3.0,108.0,34.0,11.0,68.0,60.0,14.0,0.0,5.0,3.0,39.0,2.0,0.0,24.0,34.0,43,43,16,1,0,161.0,5169.0,2561.0
